book_id,genres
38913,"{'fiction': 109, 'young-adult': 3}"
38917,"{'romance': 144, 'fiction': 7}"
6543,"{'mystery, thriller, crime': 485, 'fiction': 131}"
6540,"{'mystery, thriller, crime': 429, 'fiction': 51}"
6549,"{'poetry': 376, 'fiction': 13, 'non-fiction': 9, 'romance': 2, 'mystery, thriller, crime': 1}"
13067,"{'young-adult': 334, 'fiction': 457, 'mystery, thriller, crime': 154, 'children': 253}"
13066,"{'fiction': 448, 'mystery, thriller, crime': 370}"
13064,"{'fiction': 325, 'mystery, thriller, crime': 425}"
13062,"{'fiction': 302, 'mystery, thriller, crime': 394}"
13061,"{'fiction': 309, 'mystery, thriller, crime': 294}"
13060,"{'fiction': 478, 'mystery, thriller, crime': 331}"
13069,"{'fiction': 72, 'mystery, thriller, crime': 59, 'non-fiction': 2}"
13068,"{'mystery, thriller, crime': 337, 'fiction': 260}"
12279,{'fiction': 294}
12275,"{'non-fiction': 29, 'history, historical fiction, biography': 7}"
12274,"{'fiction': 121, 'history, historical fiction, biography': 103, 'poetry': 7, 'non-fiction': 3, 'young-adult': 3}"
11449,{'fiction': 190}
38911,"{'young-adult': 3, 'children': 1, 'romance': 1}"
21362,"{'fiction': 254, 'mystery, thriller, crime': 360, 'fantasy, paranormal': 32, 'children': 12}"
21365,"{'fiction': 262, 'mystery, thriller, crime': 440, 'fantasy, paranormal': 88}"
18119,"{'young-adult': 4577, 'fiction': 3704, 'children': 1789, 'fantasy, paranormal': 2163}"
3577,"{'young-adult': 82, 'fiction': 128, 'history, historical fiction, biography': 76, 'romance': 31, 'children': 63, 'mystery, thriller, crime': 2}"
13722,"{'comics, graphic': 41, 'fiction': 3, 'young-adult': 2}"
13727,"{'fantasy, paranormal': 79, 'comics, graphic': 145, 'fiction': 22, 'young-adult': 19}"
13728,"{'fantasy, paranormal': 78, 'comics, graphic': 159, 'fiction': 24, 'young-adult': 18}"
11349,"{'fiction': 1741, 'history, historical fiction, biography': 255}"
45092,"{'fiction': 946, 'romance': 282, 'history, historical fiction, biography': 215}"
12473,"{'non-fiction': 4, 'history, historical fiction, biography': 3}"
7246,"{'fiction': 5193, 'history, historical fiction, biography': 2845}"
7244,"{'fiction': 5193, 'history, historical fiction, biography': 2845}"
12477,"{'non-fiction': 8053, 'mystery, thriller, crime': 5304, 'fiction': 1244, 'history, historical fiction, biography': 1303}"
3273,"{'fiction': 2949, 'history, historical fiction, biography': 2252, 'young-adult': 29, 'romance': 18}"
77,"{'non-fiction': 234, 'history, historical fiction, biography': 50, 'fiction': 2}"
76,"{'non-fiction': 17, 'history, historical fiction, biography': 5}"
75,"{'non-fiction': 142, 'history, historical fiction, biography': 15, 'fiction': 2}"
74,"{'non-fiction': 55, 'history, historical fiction, biography': 9, 'fiction': 1}"
72,"{'fantasy, paranormal': 6, 'fiction': 2, 'comics, graphic': 2}"
71,"{'non-fiction': 30, 'history, historical fiction, biography': 6, 'fiction': 1}"
79,"{'non-fiction': 218, 'history, historical fiction, biography': 60, 'fiction': 6}"
78,"{'non-fiction': 296, 'history, historical fiction, biography': 101, 'fiction': 2}"
26448,"{'fiction': 4635, 'poetry': 3669, 'fantasy, paranormal': 1304, 'history, historical fiction, biography': 1461, 'non-fiction': 82}"
21581,"{'mystery, thriller, crime': 239, 'fiction': 64}"
22095,"{'mystery, thriller, crime': 169, 'fiction': 72}"
16392,"{'fiction': 405, 'history, historical fiction, biography': 27, 'mystery, thriller, crime': 5}"
16396,"{'fiction': 559, 'history, historical fiction, biography': 42, 'mystery, thriller, crime': 8, 'romance': 6}"
16394,"{'fiction': 199, 'history, historical fiction, biography': 13, 'mystery, thriller, crime': 4}"
16398,"{'fiction': 405, 'history, historical fiction, biography': 27, 'mystery, thriller, crime': 5}"
33931,"{'non-fiction': 28, 'history, historical fiction, biography': 23}"
33938,"{'non-fiction': 34, 'history, historical fiction, biography': 23}"
4295,"{'non-fiction': 21, 'fiction': 10}"
22155,"{'non-fiction': 139, 'history, historical fiction, biography': 57}"
13063,"{'fiction': 308, 'mystery, thriller, crime': 380}"
3384,"{'fiction': 633, 'fantasy, paranormal': 23, 'young-adult': 7}"
3388,"{'history, historical fiction, biography': 125, 'fiction': 246, 'romance': 12}"
8536,"{'mystery, thriller, crime': 277, 'fiction': 38}"
2802,"{'non-fiction': 257, 'history, historical fiction, biography': 191}"
2804,"{'history, historical fiction, biography': 178, 'non-fiction': 97, 'fiction': 7}"
27691,"{'mystery, thriller, crime': 187, 'romance': 158, 'fiction': 105, 'history, historical fiction, biography': 26, 'young-adult': 4, 'fantasy, paranormal': 3}"
32812,"{'fiction': 206, 'fantasy, paranormal': 47, 'poetry': 22, 'history, historical fiction, biography': 30}"
32810,"{'poetry': 620, 'fiction': 263, 'fantasy, paranormal': 65, 'history, historical fiction, biography': 35}"
32816,"{'poetry': 49, 'fiction': 34, 'history, historical fiction, biography': 6}"
32814,"{'poetry': 1659, 'fiction': 613, 'history, historical fiction, biography': 631, 'fantasy, paranormal': 53}"
4144,"{'non-fiction': 889, 'history, historical fiction, biography': 109, 'fiction': 44, 'mystery, thriller, crime': 78}"
1931,"{'young-adult': 14, 'children': 14, 'fiction': 8}"
1937,"{'fiction': 9097, 'history, historical fiction, biography': 3166, 'young-adult': 2141, 'romance': 1135, 'children': 2670}"
1936,"{'fiction': 9097, 'history, historical fiction, biography': 3166, 'young-adult': 2141, 'romance': 1135, 'children': 2670}"
1935,"{'fiction': 9097, 'history, historical fiction, biography': 3166, 'young-adult': 2141, 'romance': 1135, 'children': 2670}"
1934,"{'fiction': 9097, 'history, historical fiction, biography': 3166, 'young-adult': 2141, 'romance': 1135, 'children': 2670}"
31875,"{'non-fiction': 18, 'history, historical fiction, biography': 18}"
8879,"{'fiction': 2, 'fantasy, paranormal': 1}"
44574,"{'fantasy, paranormal': 381, 'fiction': 91, 'young-adult': 2, 'romance': 2}"
20749,"{'non-fiction': 38, 'fiction': 7, 'history, historical fiction, biography': 6, 'poetry': 2, 'mystery, thriller, crime': 2}"
9638,"{'fiction': 73, 'fantasy, paranormal': 26, 'poetry': 2}"
32277,"{'comics, graphic': 154, 'fiction': 57, 'fantasy, paranormal': 3}"
32275,"{'non-fiction': 144, 'history, historical fiction, biography': 12, 'fiction': 3}"
44215,"{'fiction': 72, 'history, historical fiction, biography': 69, 'non-fiction': 4}"
27052,"{'mystery, thriller, crime': 184, 'young-adult': 86, 'fiction': 37, 'children': 22}"
27059,"{'fiction': 532, 'fantasy, paranormal': 96}"
21845,"{'mystery, thriller, crime': 66, 'fiction': 24}"
21841,"{'mystery, thriller, crime': 89, 'fiction': 36}"
18655,"{'fiction': 1298, 'romance': 104, 'fantasy, paranormal': 7}"
43282,{'non-fiction': 1}
43283,{}
43287,"{'romance': 23, 'children': 1, 'fiction': 1}"
34251,"{'fiction': 92, 'history, historical fiction, biography': 49, 'mystery, thriller, crime': 36, 'fantasy, paranormal': 34}"
7144,"{'fiction': 6877, 'mystery, thriller, crime': 811, 'history, historical fiction, biography': 505}"
848,"{'non-fiction': 2, 'history, historical fiction, biography': 2}"
31113,"{'fiction': 292, 'history, historical fiction, biography': 39, 'young-adult': 6}"
31115,"{'fiction': 437, 'history, historical fiction, biography': 166, 'romance': 3, 'young-adult': 3}"
31114,"{'non-fiction': 4, 'history, historical fiction, biography': 1}"
11441,"{'fiction': 171, 'poetry': 5}"
37751,"{'young-adult': 10, 'fiction': 11, 'children': 6, 'fantasy, paranormal': 1}"
37750,"{'non-fiction': 160, 'young-adult': 21, 'fiction': 6, 'history, historical fiction, biography': 4}"
12113,{'fiction': 23}
12114,"{'fiction': 14, 'poetry': 1}"
12116,"{'fiction': 101, 'romance': 4}"
12117,{'fiction': 74}
12118,"{'fiction': 5, 'history, historical fiction, biography': 2, 'non-fiction': 1}"
30165,"{'romance': 275, 'history, historical fiction, biography': 171, 'fiction': 18, 'mystery, thriller, crime': 1}"
30164,"{'mystery, thriller, crime': 287, 'fiction': 61, 'romance': 85, 'fantasy, paranormal': 5}"
30160,"{'romance': 18, 'fiction': 11, 'mystery, thriller, crime': 35}"
30162,"{'romance': 123, 'history, historical fiction, biography': 86, 'fiction': 10, 'mystery, thriller, crime': 1}"
1479,"{'fiction': 88, 'poetry': 41, 'history, historical fiction, biography': 31, 'fantasy, paranormal': 9}"
41081,"{'fiction': 17, 'fantasy, paranormal': 2}"
41087,"{'fiction': 57, 'fantasy, paranormal': 9}"
41088,"{'fiction': 10, 'fantasy, paranormal': 2}"
41089,"{'fiction': 28, 'fantasy, paranormal': 8}"
27932,"{'mystery, thriller, crime': 138, 'fiction': 75, 'history, historical fiction, biography': 120, 'romance': 12}"
19668,"{'fiction': 933, 'mystery, thriller, crime': 964, 'history, historical fiction, biography': 11}"
19662,{'fiction': 32}
19661,"{'fiction': 449, 'history, historical fiction, biography': 12}"
5362,"{'fiction': 4, 'mystery, thriller, crime': 4}"
5360,"{'fiction': 1544, 'mystery, thriller, crime': 480, 'history, historical fiction, biography': 250}"
5364,"{'fiction': 7205, 'history, historical fiction, biography': 7554, 'romance': 3791, 'fantasy, paranormal': 2654}"
21220,"{'mystery, thriller, crime': 62, 'fiction': 15, 'romance': 1, 'history, historical fiction, biography': 1}"
21223,"{'history, historical fiction, biography': 3, 'non-fiction': 2}"
39899,"{'history, historical fiction, biography': 6, 'non-fiction': 2}"
18073,"{'fiction': 112, 'history, historical fiction, biography': 14, 'mystery, thriller, crime': 5, 'romance': 4}"
18072,"{'fantasy, paranormal': 4962, 'fiction': 2058, 'mystery, thriller, crime': 156}"
18077,"{'fiction': 118, 'romance': 7, 'comics, graphic': 3, 'history, historical fiction, biography': 2}"
43424,{'fiction': 4}
43423,"{'fiction': 15, 'non-fiction': 5, 'history, historical fiction, biography': -1}"
8486,"{'young-adult': 578, 'fantasy, paranormal': 353, 'fiction': 614, 'children': 324, 'mystery, thriller, crime': 11}"
13829,"{'fantasy, paranormal': 3347, 'young-adult': 1548, 'fiction': 418, 'mystery, thriller, crime': 204, 'romance': 50, 'children': 38, 'history, historical fiction, biography': 21}"
13823,"{'fantasy, paranormal': 73, 'fiction': 13}"
13821,"{'fantasy, paranormal': 899, 'fiction': 637}"
13820,"{'fantasy, paranormal': 41, 'fiction': 22}"
19390,"{'non-fiction': 59, 'history, historical fiction, biography': 2, 'romance': 1}"
45623,"{'fantasy, paranormal': 12037, 'fiction': 3811, 'young-adult': 2284, 'children': 5046}"
19040,"{'children': 33, 'fiction': 5, 'fantasy, paranormal': 1, 'young-adult': 1}"
14305,"{'fiction': 320, 'history, historical fiction, biography': 232, 'fantasy, paranormal': 2}"
9544,{'non-fiction': 68}
9542,"{'fantasy, paranormal': 2126, 'fiction': 140, 'romance': 101, 'mystery, thriller, crime': 80, 'young-adult': 59}"
9540,"{'history, historical fiction, biography': 13, 'non-fiction': 11, 'mystery, thriller, crime': 1}"
28250,"{'fantasy, paranormal': 3559, 'young-adult': 236, 'fiction': 224, 'romance': 43, 'mystery, thriller, crime': 13}"
42898,"{'fantasy, paranormal': 5345, 'romance': 4078, 'fiction': 309}"
42899,"{'romance': 6453, 'fantasy, paranormal': 8706, 'fiction': 567}"
42891,"{'non-fiction': 46, 'history, historical fiction, biography': 20}"
42895,"{'history, historical fiction, biography': 3600, 'non-fiction': 3514, 'fiction': 55}"
30072,"{'fantasy, paranormal': 295, 'fiction': 256, 'history, historical fiction, biography': 5, 'mystery, thriller, crime': 5, 'young-adult': 5, 'non-fiction': 4}"
21484,"{'fiction': 249, 'history, historical fiction, biography': 172, 'romance': 13}"
21489,"{'mystery, thriller, crime': 130, 'fiction': 56}"
25403,"{'fiction': 211, 'young-adult': 82, 'romance': 74, 'mystery, thriller, crime': 13, 'children': 13, 'fantasy, paranormal': 5}"
25406,"{'fiction': 295, 'children': 172, 'non-fiction': 104, 'young-adult': 30, 'history, historical fiction, biography': 28, 'romance': 26, 'fantasy, paranormal': 22}"
14567,"{'fantasy, paranormal': 95, 'young-adult': 71, 'fiction': 51, 'romance': 2}"
14566,"{'young-adult': 233, 'fantasy, paranormal': 142, 'fiction': 125, 'romance': 24, 'children': 3, 'poetry': 2}"
14560,"{'young-adult': 152, 'poetry': 80, 'fantasy, paranormal': 92, 'fiction': 64, 'romance': 24}"
40526,"{'fiction': 1311, 'history, historical fiction, biography': 418, 'fantasy, paranormal': 365, 'romance': 88, 'mystery, thriller, crime': 69}"
40528,"{'romance': 393, 'fiction': 76, 'fantasy, paranormal': 80, 'history, historical fiction, biography': 10}"
38315,"{'non-fiction': 803, 'history, historical fiction, biography': 12}"
2900,"{'fiction': 59, 'young-adult': 9, 'fantasy, paranormal': 2, 'children': 4, 'romance': 1}"
15138,"{'fiction': 13112, 'romance': 5141, 'fantasy, paranormal': 3859, 'history, historical fiction, biography': 115}"
10562,"{'fiction': 32, 'history, historical fiction, biography': 16, 'children': 24, 'young-adult': 1}"
10561,"{'fiction': 4654, 'history, historical fiction, biography': 2374, 'romance': 199, 'young-adult': 52, 'fantasy, paranormal': 49}"
10566,"{'fiction': 681, 'fantasy, paranormal': 289, 'mystery, thriller, crime': 303, 'romance': 60}"
10568,{'non-fiction': 23}
17174,"{'fiction': 456, 'history, historical fiction, biography': 24, 'young-adult': 19}"
17170,"{'fiction': 9014, 'history, historical fiction, biography': 3619, 'romance': 241, 'young-adult': 80}"
17179,"{'fiction': 3173, 'history, historical fiction, biography': 94}"
17178,"{'fiction': 3173, 'history, historical fiction, biography': 94}"
13729,"{'fantasy, paranormal': 93, 'comics, graphic': 185, 'fiction': 24, 'young-adult': 23}"
39661,"{'fiction': 11, 'mystery, thriller, crime': 6}"
39662,"{'fiction': 1938, 'mystery, thriller, crime': 680, 'fantasy, paranormal': 121, 'history, historical fiction, biography': 24}"
1317,"{'fiction': 337, 'history, historical fiction, biography': 318, 'fantasy, paranormal': 8, 'non-fiction': 3}"
1315,"{'fiction': 297, 'history, historical fiction, biography': 279, 'non-fiction': 10}"
1319,"{'non-fiction': 665, 'fiction': 12}"
1318,"{'fiction': 235, 'history, historical fiction, biography': 223, 'fantasy, paranormal': 11}"
22418,"{'comics, graphic': 1945, 'fiction': 249, 'mystery, thriller, crime': 5, 'fantasy, paranormal': 15}"
22414,"{'fiction': 31, 'romance': 9, 'non-fiction': 7, 'history, historical fiction, biography': 1, 'fantasy, paranormal': 1, 'children': 1}"
7707,"{'fiction': 40, 'romance': 14, 'history, historical fiction, biography': 11, 'poetry': 2}"
7700,{'fiction': 1}
7708,"{'fiction': 1, 'non-fiction': -1}"
6482,"{'fiction': 49, 'history, historical fiction, biography': 27, 'romance': 7, 'young-adult': 1}"
6483,"{'fiction': 369, 'history, historical fiction, biography': 271, 'romance': 7}"
6480,"{'fiction': 304, 'history, historical fiction, biography': 211, 'romance': 10}"
40997,"{'fantasy, paranormal': 151, 'fiction': 62, 'history, historical fiction, biography': 48}"
40996,"{'fantasy, paranormal': 317, 'fiction': 54}"
40992,"{'fantasy, paranormal': 1270, 'fiction': 747}"
41962,"{'fiction': 464, 'history, historical fiction, biography': 58, 'romance': 25}"
41967,"{'fiction': 562, 'romance': 107, 'history, historical fiction, biography': 5}"
19100,"{'fiction': 25689, 'fantasy, paranormal': 1778, 'young-adult': 233}"
19106,"{'fiction': 183, 'fantasy, paranormal': 29}"
19108,"{'fiction': 1201, 'history, historical fiction, biography': 99}"
42573,"{'fantasy, paranormal': 202, 'children': 431, 'fiction': 141, 'young-adult': 28, 'history, historical fiction, biography': 19}"
27737,{'fiction': 26}
35108,"{'non-fiction': 19, 'children': 1, 'fiction': 1}"
35100,"{'history, historical fiction, biography': 1057, 'non-fiction': 393, 'fiction': 12}"
35106,"{'non-fiction': 71, 'history, historical fiction, biography': 4, 'young-adult': 1}"
5969,"{'fiction': 87, 'history, historical fiction, biography': 94, 'mystery, thriller, crime': 19}"
15766,"{'fiction': 568, 'history, historical fiction, biography': 18, 'romance': 12}"
15764,"{'fiction': 568, 'history, historical fiction, biography': 18, 'romance': 12}"
15763,"{'fiction': 5, 'mystery, thriller, crime': 11}"
22950,"{'fiction': 24, 'fantasy, paranormal': 13, 'mystery, thriller, crime': 1}"
12036,"{'fiction': 150, 'mystery, thriller, crime': 13, 'history, historical fiction, biography': 8}"
14867,"{'fiction': 2231, 'romance': 398, 'mystery, thriller, crime': 224, 'young-adult': 150}"
14864,"{'fiction': 300, 'mystery, thriller, crime': 106, 'young-adult': 29, 'history, historical fiction, biography': 8}"
14865,"{'fiction': 1402, 'mystery, thriller, crime': 146, 'romance': 27, 'young-adult': 14}"
14861,"{'fiction': 167, 'mystery, thriller, crime': 32}"
14868,"{'fiction': 678, 'romance': 79, 'mystery, thriller, crime': 30}"
6753,"{'fiction': 430, 'non-fiction': 39}"
6751,"{'non-fiction': 1647, 'fiction': 108, 'history, historical fiction, biography': 8}"
11245,"{'fiction': 227, 'history, historical fiction, biography': 46, 'mystery, thriller, crime': 9, 'romance': 2}"
11244,"{'fiction': 72, 'history, historical fiction, biography': 13, 'romance': 1}"
11247,"{'fiction': 70, 'history, historical fiction, biography': 9, 'romance': 2}"
11240,"{'fiction': 54, 'romance': 1}"
42357,"{'children': 30, 'fiction': 13, 'history, historical fiction, biography': 3, 'young-adult': 2, 'mystery, thriller, crime': 1}"
42355,"{'history, historical fiction, biography': 20, 'non-fiction': 10, 'fiction': 1}"
5220,"{'fiction': 5193, 'history, historical fiction, biography': 2845}"
18310,"{'non-fiction': 770, 'fiction': 346, 'poetry': 76, 'history, historical fiction, biography': 25}"
18314,"{'fiction': 8146, 'fantasy, paranormal': 1782, 'history, historical fiction, biography': 615, 'mystery, thriller, crime': 212}"
18315,"{'fiction': 8146, 'fantasy, paranormal': 1782, 'history, historical fiction, biography': 615, 'mystery, thriller, crime': 212}"
43723,"{'comics, graphic': 266, 'fantasy, paranormal': 20, 'fiction': 10, 'mystery, thriller, crime': 2}"
43722,"{'comics, graphic': 1139, 'mystery, thriller, crime': 119, 'fiction': 66, 'fantasy, paranormal': 5}"
43725,"{'comics, graphic': 702, 'fiction': 32, 'fantasy, paranormal': 9, 'young-adult': 4}"
16182,"{'fiction': 665, 'history, historical fiction, biography': 670, 'romance': 66, 'fantasy, paranormal': 3}"
453,"{'fiction': 237, 'mystery, thriller, crime': 7}"
454,"{'fiction': 299, 'mystery, thriller, crime': 28, 'fantasy, paranormal': 4}"
456,"{'fiction': 331, 'mystery, thriller, crime': 26, 'romance': 3}"
13965,"{'non-fiction': 33, 'fiction': 6, 'history, historical fiction, biography': 9}"
13968,"{'fantasy, paranormal': 14, 'fiction': 4}"
44508,"{'non-fiction': 7, 'poetry': 1}"
29533,"{'fiction': 76, 'fantasy, paranormal': 29}"
12954,"{'fiction': 29, 'fantasy, paranormal': 10, 'mystery, thriller, crime': 8, 'history, historical fiction, biography': 2}"
12951,"{'fiction': 87, 'mystery, thriller, crime': 6, 'fantasy, paranormal': 7, 'history, historical fiction, biography': 2, 'young-adult': 1}"
15452,"{'fantasy, paranormal': 111, 'fiction': 48, 'young-adult': 5, 'romance': 4, 'children': 2}"
15453,"{'fantasy, paranormal': 243, 'fiction': 111, 'young-adult': 20, 'romance': 2}"
19688,"{'fiction': 58, 'mystery, thriller, crime': 51, 'fantasy, paranormal': 2}"
30273,"{'fantasy, paranormal': 3622, 'romance': 844, 'fiction': 402, 'mystery, thriller, crime': 252}"
27313,"{'non-fiction': 372, 'history, historical fiction, biography': 95, 'fiction': 7}"
44916,"{'non-fiction': 4, 'history, historical fiction, biography': 1}"
36348,"{'young-adult': 1, 'non-fiction': 1, 'fantasy, paranormal': 1}"
21787,"{'fantasy, paranormal': 1248, 'fiction': 952, 'history, historical fiction, biography': 425, 'children': 526, 'romance': 138, 'young-adult': 75}"
21783,"{'fiction': 13, 'fantasy, paranormal': 0}"
21782,"{'fiction': 13, 'mystery, thriller, crime': 9, 'fantasy, paranormal': 0}"
4777,"{'history, historical fiction, biography': 111, 'non-fiction': 28}"
33308,"{'non-fiction': 29, 'history, historical fiction, biography': 2}"
8551,"{'mystery, thriller, crime': 277, 'fiction': 36}"
8557,"{'mystery, thriller, crime': 355, 'fiction': 66}"
8559,"{'mystery, thriller, crime': 255, 'fiction': 31}"
8859,"{'mystery, thriller, crime': 563, 'fiction': 84}"
8858,"{'mystery, thriller, crime': 349, 'fiction': 51}"
8853,"{'fiction': 3359, 'poetry': 605, 'history, historical fiction, biography': 777, 'fantasy, paranormal': 259, 'mystery, thriller, crime': 87, 'young-adult': 74}"
8852,"{'fiction': 3359, 'poetry': 605, 'history, historical fiction, biography': 777, 'fantasy, paranormal': 259, 'mystery, thriller, crime': 87, 'young-adult': 74}"
8856,"{'mystery, thriller, crime': 208, 'fiction': 58}"
25709,"{'non-fiction': 24, 'history, historical fiction, biography': 10}"
25708,"{'history, historical fiction, biography': 205, 'non-fiction': 62, 'comics, graphic': 4, 'fiction': 4}"
25701,"{'non-fiction': 820, 'history, historical fiction, biography': 261, 'fiction': 10}"
828,"{'fiction': 286, 'mystery, thriller, crime': 69, 'fantasy, paranormal': 36}"
827,"{'fiction': 3239, 'fantasy, paranormal': 724}"
823,"{'fiction': 2275, 'history, historical fiction, biography': 1339, 'fantasy, paranormal': 510, 'mystery, thriller, crime': 11}"
822,"{'fiction': 1280, 'history, historical fiction, biography': 780, 'fantasy, paranormal': 257}"
22355,"{'comics, graphic': 551, 'fiction': 48, 'fantasy, paranormal': 15}"
22354,"{'comics, graphic': 404, 'fantasy, paranormal': 21, 'fiction': 14}"
22356,"{'comics, graphic': 749, 'fiction': 75, 'fantasy, paranormal': 15, 'mystery, thriller, crime': 2}"
22351,"{'comics, graphic': 414, 'fiction': 41, 'young-adult': 2}"
39068,"{'non-fiction': 152, 'poetry': 1, 'children': 1}"
12885,{'fiction': 242}
33442,"{'mystery, thriller, crime': 825, 'fiction': 107, 'romance': 15}"
33441,"{'fiction': 802, 'fantasy, paranormal': 341, 'mystery, thriller, crime': 14, 'romance': 11}"
40620,"{'non-fiction': 59, 'history, historical fiction, biography': 21}"
40625,"{'history, historical fiction, biography': 177, 'non-fiction': 71}"
40626,"{'history, historical fiction, biography': 30, 'non-fiction': 10, 'fiction': 1}"
10429,"{'history, historical fiction, biography': 40, 'non-fiction': 24}"
10420,"{'non-fiction': 136, 'history, historical fiction, biography': 1}"
10421,"{'non-fiction': 19, 'history, historical fiction, biography': 28, 'fiction': 3, 'mystery, thriller, crime': 2}"
10427,{}
34014,"{'non-fiction': 2, 'mystery, thriller, crime': 1}"
5479,"{'fiction': 1348, 'fantasy, paranormal': 163, 'non-fiction': 21}"
10989,"{'fiction': 339, 'history, historical fiction, biography': 367, 'non-fiction': 162, 'romance': 124, 'fantasy, paranormal': 73}"
10988,"{'fiction': 4949, 'history, historical fiction, biography': 4650, 'romance': 1884, 'fantasy, paranormal': 1548}"
10985,"{'fiction': 71, 'history, historical fiction, biography': 5}"
10987,"{'fiction': 5880, 'history, historical fiction, biography': 6245, 'romance': 3059, 'fantasy, paranormal': 1992}"
10980,"{'fiction': 16, 'mystery, thriller, crime': 1, 'history, historical fiction, biography': 1}"
17290,"{'non-fiction': 240, 'history, historical fiction, biography': 6}"
32115,"{'fiction': 214, 'history, historical fiction, biography': 117, 'romance': 45}"
32113,"{'fiction': 214, 'history, historical fiction, biography': 117, 'romance': 45}"
32110,"{'romance': 710, 'fiction': 360, 'history, historical fiction, biography': 592}"
32111,"{'romance': 450, 'fiction': 255, 'history, historical fiction, biography': 386}"
2081,"{'non-fiction': 201, 'fiction': 18, 'fantasy, paranormal': 3}"
31335,"{'fiction': 685, 'history, historical fiction, biography': 468, 'fantasy, paranormal': 168, 'romance': 58, 'mystery, thriller, crime': 5}"
39724,{'children': 1}
23526,"{'history, historical fiction, biography': 13, 'fiction': 7, 'fantasy, paranormal': 2, 'children': 3, 'poetry': 1}"
1274,"{'non-fiction': 1318, 'romance': 56, 'fiction': 22}"
1276,"{'non-fiction': 1318, 'romance': 56, 'fiction': 22}"
22575,"{'non-fiction': 40, 'history, historical fiction, biography': 1}"
22576,"{'fiction': 50, 'mystery, thriller, crime': 29, 'history, historical fiction, biography': 18, 'fantasy, paranormal': 1}"
7608,"{'fiction': 2371, 'history, historical fiction, biography': 67, 'romance': 64}"
7603,"{'non-fiction': 3388, 'history, historical fiction, biography': 1148, 'fiction': 295, 'comics, graphic': 26}"
23549,"{'fiction': 43, 'history, historical fiction, biography': 47, 'young-adult': 15, 'children': 23, 'non-fiction': 9}"
23547,"{'non-fiction': 1330, 'history, historical fiction, biography': 430, 'fiction': 152}"
23545,"{'history, historical fiction, biography': 4, 'fantasy, paranormal': 1, 'non-fiction': 1}"
32298,"{'fiction': 27, 'comics, graphic': 54, 'mystery, thriller, crime': 2}"
6588,"{'mystery, thriller, crime': 1279, 'fiction': 339}"
3798,"{'fiction': 26, 'young-adult': 4, 'history, historical fiction, biography': 1, 'children': 2, 'comics, graphic': 1}"
41820,"{'fiction': 928, 'fantasy, paranormal': 127, 'mystery, thriller, crime': 8}"
41821,"{'fiction': 1126, 'fantasy, paranormal': 280}"
41822,"{'fiction': 1036, 'fantasy, paranormal': 126, 'mystery, thriller, crime': 29}"
18790,"{'fiction': 21, 'history, historical fiction, biography': 7, 'non-fiction': 3}"
33507,"{'fiction': 2195, 'fantasy, paranormal': 916, 'young-adult': 81, 'children': 213, 'history, historical fiction, biography': 115}"
27457,"{'history, historical fiction, biography': 2194, 'non-fiction': 1443, 'mystery, thriller, crime': 13, 'fiction': 8}"
27456,"{'fiction': 491, 'history, historical fiction, biography': 81, 'romance': 47}"
27451,"{'fiction': 20684, 'history, historical fiction, biography': 3376, 'romance': 2125, 'young-adult': 400}"
44950,"{'history, historical fiction, biography': 60, 'non-fiction': 50, 'mystery, thriller, crime': 1, 'fantasy, paranormal': 1}"
5821,"{'fiction': 1292, 'mystery, thriller, crime': 1497}"
5826,"{'fiction': 4412, 'romance': 151, 'history, historical fiction, biography': 137, 'mystery, thriller, crime': 30}"
16393,"{'fiction': 62, 'history, historical fiction, biography': 2, 'comics, graphic': 2, 'young-adult': 1, 'romance': 2, 'fantasy, paranormal': 1}"
16390,"{'fiction': 209, 'history, historical fiction, biography': 13, 'romance': 2, 'comics, graphic': 4}"
8510,"{'history, historical fiction, biography': 41, 'non-fiction': 23, 'children': 18, 'fiction': 2, 'young-adult': 1}"
37734,"{'fiction': 9, 'children': 1, 'romance': 1}"
19605,"{'fiction': 58, 'fantasy, paranormal': 25, 'young-adult': 6, 'mystery, thriller, crime': 2}"
34909,"{'non-fiction': 3, 'history, historical fiction, biography': 2}"
34908,"{'fantasy, paranormal': 998, 'young-adult': 332, 'fiction': 218, 'history, historical fiction, biography': 100, 'children': 37, 'mystery, thriller, crime': 10, 'comics, graphic': 8}"
34901,"{'fantasy, paranormal': 199, 'romance': 142, 'fiction': 12, 'mystery, thriller, crime': 3}"
13368,"{'non-fiction': 32, 'fiction': 13}"
13360,{'non-fiction': 223}
37558,"{'fiction': 7251, 'history, historical fiction, biography': 1700, 'romance': 515}"
37553,"{'fiction': 7251, 'history, historical fiction, biography': 1700, 'romance': 515}"
23492,"{'fiction': 1275, 'non-fiction': 89, 'history, historical fiction, biography': 66, 'poetry': 16}"
31814,"{'non-fiction': 34, 'history, historical fiction, biography': 3}"
31813,"{'non-fiction': 76, 'fiction': 3, 'history, historical fiction, biography': 2}"
31818,"{'non-fiction': 174, 'history, historical fiction, biography': 114, 'fiction': 5, 'comics, graphic': 3}"
31819,"{'non-fiction': 109, 'fantasy, paranormal': 21, 'fiction': 8, 'young-adult': 5, 'children': 1}"
11346,"{'fiction': 1741, 'history, historical fiction, biography': 255}"
11347,"{'fiction': 1741, 'history, historical fiction, biography': 255}"
