,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,book_id,country_code,authors,isbn13
8728,8728,8728,8728,2202195,32689,US,"[{'author_id': '18339', 'role': 'Editor'}, {'author_id': '18348', 'role': 'Editor'}, {'author_id': '3389', 'role': ''}]",9780446390576
8729,8729,8729,8729,2202367,18596,US,"[{'author_id': '11192', 'role': ''}]",9780061127915
8730,8730,8730,8730,2202658,44644,US,"[{'author_id': '1538', 'role': ''}]",9780671792800
8731,8731,8731,8731,2203120,12,US,"[{'author_id': '4', 'role': ''}]",9780517226957
8732,8732,8732,8732,2203140,16,US,"[{'author_id': '4', 'role': ''}, {'author_id': '10917', 'role': 'Narrator'}]",9780739322208
8733,8733,8733,8733,2204607,7975,US,"[{'author_id': '5329', 'role': ''}, {'author_id': '4517970', 'role': 'Illustrator'}]",9780399242083
8734,8734,8734,8734,2204608,7974,US,"[{'author_id': '5329', 'role': ''}, {'author_id': '4517970', 'role': 'Illustrator'}]",9780399245497
8735,8735,8735,8735,2204611,7971,US,"[{'author_id': '589', 'role': ''}]",9780812532616
8736,8736,8736,8736,2204612,7973,US,"[{'author_id': '589', 'role': ''}]",9780345482402
8737,8737,8737,8737,2204613,7972,US,"[{'author_id': '589', 'role': ''}, {'author_id': '57659', 'role': 'Read by'}, {'author_id': '44554', 'role': 'Read by'}, {'author_id': '665250', 'role': 'Read by'}, {'author_id': '558766', 'role': 'Reading'}]",9781593974800
8738,8738,8738,8738,2205035,37095,US,"[{'author_id': '20849', 'role': ''}]",9780517222850
8739,8739,8739,8739,2205607,965,US,"[{'author_id': '630', 'role': ''}]",9788495618771
8740,8740,8740,8740,2205610,960,US,"[{'author_id': '630', 'role': ''}]",9781416524793
8741,8741,8741,8741,2205613,968,US,"[{'author_id': '630', 'role': ''}]",9780307277671
8742,8742,8742,8742,2205614,969,US,"[{'author_id': '630', 'role': ''}]",9780767926034
8743,8743,8743,8743,2205776,12950,US,"[{'author_id': '159', 'role': ''}, {'author_id': '4887617', 'role': 'Editor'}]",9780141439907
8744,8744,8744,8744,2205796,12958,US,"[{'author_id': '947', 'role': ''}, {'author_id': '14139658', 'role': 'Editor'}, {'author_id': '261198', 'role': 'Editor'}]",9780521618724
8745,8745,8745,8745,2205848,23952,US,"[{'author_id': '13470', 'role': ''}]",9780851708706
8746,8746,8746,8746,2205851,23955,US,"[{'author_id': '5687', 'role': ''}, {'author_id': '7201361', 'role': 'Translator'}]",9782020336468
8747,8747,8747,8747,2206263,20179,US,"[{'author_id': '11957', 'role': ''}]",9780764226465
8748,8748,8748,8748,2206476,37379,US,"[{'author_id': '21008', 'role': ''}]",9780764136313
8749,8749,8749,8749,2206968,41134,US,"[{'author_id': '1858', 'role': ''}]",9780312861438
8750,8750,8750,8750,2207884,33180,US,"[{'author_id': '18621', 'role': ''}, {'author_id': '4577', 'role': ''}]",9780313324529
8751,8751,8751,8751,2207886,33186,US,"[{'author_id': '947', 'role': ''}, {'author_id': '238419', 'role': 'Editor'}, {'author_id': '2012297', 'role': 'Contributor'}]",9780521532525
8752,8752,8752,8752,2207889,33185,US,"[{'author_id': '947', 'role': ''}, {'author_id': '8994', 'role': 'Editor'}, {'author_id': '236', 'role': ''}]",9780300101058
8753,8753,8753,8753,2208131,19293,US,"[{'author_id': '4945', 'role': ''}]",9780684839790
8754,8754,8754,8754,2208132,19290,US,"[{'author_id': '9876', 'role': ''}, {'author_id': '7068', 'role': 'Editor '}]",9780393962932
8755,8755,8755,8755,2208138,19298,US,"[{'author_id': '11586', 'role': ''}]",9780552146784
8756,8756,8756,8756,2208357,28393,US,"[{'author_id': '233619', 'role': ''}, {'author_id': '1052337', 'role': 'Translator'}]",9780670032778
8757,8757,8757,8757,2208362,28395,US,"[{'author_id': '233619', 'role': ''}, {'author_id': '518992', 'role': 'Translator'}, {'author_id': '378477', 'role': 'Translator'}]",9780394711836
8758,8758,8758,8758,2208476,24978,US,"[{'author_id': '14032', 'role': ''}]",9781596060241
8759,8759,8759,8759,2208482,24970,US,"[{'author_id': '6172', 'role': ''}, {'author_id': '3860459', 'role': 'Editor'}, {'author_id': '57193', 'role': 'Translator, Introduction'}]",9780140445770
8760,8760,8760,8760,2209080,37807,US,"[{'author_id': '16535395', 'role': ''}, {'author_id': '309790', 'role': 'Editor'}, {'author_id': '226679', 'role': 'Translator'}]",9780976072614
8761,8761,8761,8761,2209089,37804,US,"[{'author_id': '903', 'role': ''}, {'author_id': '300864', 'role': 'Translator'}]",9780486406541
8762,8762,8762,8762,2209325,34443,US,"[{'author_id': '11155', 'role': ''}, {'author_id': '19408', 'role': 'Editor'}]",9780872207295
8763,8763,8763,8763,2209329,34444,US,"[{'author_id': '19405', 'role': ''}, {'author_id': '43226', 'role': 'Introduction'}, {'author_id': '3101208', 'role': 'translator'}]",9780679409960
8764,8764,8764,8764,2209332,34449,US,"[{'author_id': '6263', 'role': ''}, {'author_id': '4740', 'role': 'Translator'}]",9780679761648
8765,8765,8765,8765,2209413,25855,US,"[{'author_id': '14505', 'role': ''}]",9781421509563
8766,8766,8766,8766,2209420,25852,US,"[{'author_id': '14505', 'role': ''}]",9781421509594
8767,8767,8767,8767,2209506,4952,US,"[{'author_id': '3371', 'role': ''}]",9781932416640
8768,8768,8768,8768,2209507,4953,US,"[{'author_id': '3371', 'role': ''}]",9780375725784
8769,8769,8769,8769,2209508,4950,US,"[{'author_id': '3369', 'role': ''}]",9780618711666
8770,8770,8770,8770,2209509,4951,US,"[{'author_id': '3370', 'role': ''}]",9780452270831
8771,8771,8771,8771,2209510,4956,US,"[{'author_id': '3371', 'role': ''}]",9781932416138
8772,8772,8772,8772,2209511,4954,US,"[{'author_id': '3371', 'role': ''}]",9781400033546
8773,8773,8773,8773,2209512,4955,US,"[{'author_id': '3371', 'role': ''}]",9781400095568
8774,8774,8774,8774,2209853,7351,US,"[{'author_id': '4941', 'role': ''}, {'author_id': '18409', 'role': 'Foreword by'}]",9780618260225
8775,8775,8775,8775,2209855,7353,US,"[{'author_id': '656983', 'role': ''}, {'author_id': '16191', 'role': 'Narrator'}]",9781402516276
8776,8776,8776,8776,2211641,5635,US,"[{'author_id': '74948', 'role': 'Editor '}, {'author_id': '3572', 'role': 'Editor '}, {'author_id': '100816', 'role': 'Editor '}]",9780393324297
8777,8777,8777,8777,2212026,29922,US,"[{'author_id': '14655', 'role': ''}]",9780345427519
8778,8778,8778,8778,2212358,30334,US,"[{'author_id': '17082', 'role': ''}]",9780440238034
8779,8779,8779,8779,2212359,30335,US,"[{'author_id': '17082', 'role': ''}]",9780440228844
8780,8780,8780,8780,2212360,30336,US,"[{'author_id': '17082', 'role': ''}]",9780440229407
8781,8781,8781,8781,2212361,30337,US,"[{'author_id': '17082', 'role': ''}]",9780440237976
8782,8782,8782,8782,2213226,33729,US,"[{'author_id': '19005', 'role': ''}]",9780312932787
8783,8783,8783,8783,2213227,33726,US,"[{'author_id': '19005', 'role': ''}]",9780312932817
8784,8784,8784,8784,2213231,33722,US,"[{'author_id': '6160', 'role': ''}]",9780385338691
8785,8785,8785,8785,2213232,33723,US,"[{'author_id': '17761', 'role': ''}, {'author_id': '23629', 'role': ''}, {'author_id': '771', 'role': ''}, {'author_id': '89549', 'role': ''}, {'author_id': '43223', 'role': ''}, {'author_id': '93504', 'role': ''}, {'author_id': '6104', 'role': ''}, {'author_id': '6160', 'role': ''}, {'author_id': '4636148', 'role': ''}, {'author_id': '120535', 'role': ''}, {'author_id': '19014', 'role': ''}, {'author_id': '79922', 'role': ''}, {'author_id': '5073471', 'role': ''}, {'author_id': '133715', 'role': ''}, {'author_id': '11654', 'role': ''}, {'author_id': '23630', 'role': ''}, {'author_id': '153281', 'role': ''}, {'author_id': '24534', 'role': ''}, {'author_id': '39272', 'role': ''}, {'author_id': '50315', 'role': ''}, {'author_id': '9212', 'role': ''}]",9780373250745
8786,8786,8786,8786,2214731,29981,US,"[{'author_id': '880695', 'role': ''}]",9780553214321
8787,8787,8787,8787,2214830,25321,US,"[{'author_id': '13878', 'role': ''}]",9780439266017
8788,8788,8788,8788,2214834,25329,US,"[{'author_id': '14232', 'role': ''}]",9780155063334
8789,8789,8789,8789,2215615,2880,US,"[{'author_id': '1977', 'role': ''}]",9781591164418
8790,8790,8790,8790,2215901,4978,US,"[{'author_id': '3389', 'role': ''}, {'author_id': '133241', 'role': 'Illustrator'}]",9781416516934
8791,8791,8791,8791,2216356,7086,US,"[{'author_id': '4764', 'role': ''}]",9780345323880
8792,8792,8792,8792,2216357,7089,US,"[{'author_id': '1036736', 'role': ''}]",9780590997300
8793,8793,8793,8793,2217026,11234,US,"[{'author_id': '7287', 'role': ''}, {'author_id': '206144', 'role': ''}]",9780141186177
8794,8794,8794,8794,2217117,45161,US,"[{'author_id': '4273', 'role': ''}]",9780061214967
8795,8795,8795,8795,2221759,13521,US,"[{'author_id': '7025', 'role': ''}, {'author_id': '6543253', 'role': 'illustrator'}, {'author_id': '17204500', 'role': 'Translator'}]",9780060747220
8796,8796,8796,8796,2221764,13529,US,"[{'author_id': '211268', 'role': ''}]",9780143036661
8797,8797,8797,8797,2222806,38803,US,"[{'author_id': '21773', 'role': ''}]",9781843103318
8798,8798,8798,8798,2223302,23217,US,"[{'author_id': '11654', 'role': ''}]",9780060525125
8799,8799,8799,8799,2223309,23218,US,"[{'author_id': '11654', 'role': ''}]",9780060874308
8800,8800,8800,8800,2225852,17728,US,"[{'author_id': '16', 'role': ''}, {'author_id': '157819', 'role': 'Introduction'}]",9781844082933
8801,8801,8801,8801,2225854,17724,US,"[{'author_id': '5132', 'role': ''}, {'author_id': '486703', 'role': 'Editor'}]",9780393960570
8802,8802,8802,8802,2225856,17726,US,"[{'author_id': '3535', 'role': ''}]",9780679732174
8803,8803,8803,8803,2225857,17727,US,"[{'author_id': '1221698', 'role': ''}, {'author_id': '15087', 'role': 'Illustrator'}, {'author_id': '10762', 'role': 'Illustrator'}, {'author_id': '10763', 'role': 'Illustrator'}, {'author_id': '1230637', 'role': 'Illustrator'}, {'author_id': '3619', 'role': 'Introduction'}]",9781563890826
8804,8804,8804,8804,2226774,16357,US,"[{'author_id': '123715', 'role': ''}, {'author_id': '10059', 'role': ''}, {'author_id': '1208124', 'role': 'Narrator'}]",9780563535119
8805,8805,8805,8805,2226777,16352,US,"[{'author_id': '5477352', 'role': 'Adapter/Novelization'}, {'author_id': '123715', 'role': ''}]",9780312970079
8806,8806,8806,8806,2226842,1800,US,"[{'author_id': '998', 'role': ''}]",9780226301198
8807,8807,8807,8807,2227408,7815,US,"[{'author_id': '238', 'role': ''}]",9781400078431
8808,8808,8808,8808,2227411,7811,US,"[{'author_id': '1064072', 'role': ''}]",9780747553465
8809,8809,8809,8809,2228930,31669,US,"[{'author_id': '17756', 'role': ''}, {'author_id': '25280', 'role': ''}]",9780192840745
8810,8810,8810,8810,2229078,7551,US,"[{'author_id': '5112', 'role': ''}]",9781897299029
8811,8811,8811,8811,2229869,30477,US,"[{'author_id': '7084', 'role': ''}, {'author_id': '2900919', 'role': ''}, {'author_id': '3081616', 'role': 'editor'}]",9781931859257
8812,8812,8812,8812,2229871,30475,US,"[{'author_id': '17104', 'role': 'Editor'}, {'author_id': '7084', 'role': ''}, {'author_id': '1175996', 'role': ''}, {'author_id': '170095', 'role': ''}, {'author_id': '4797485', 'role': ''}, {'author_id': '5810891', 'role': ''}]",9780486424651
8813,8813,8813,8813,2230051,27883,US,"[{'author_id': '4260', 'role': ''}]",9780575601970
8814,8814,8814,8814,2230088,27881,US,"[{'author_id': '13030', 'role': ''}]",9780886775148
8815,8815,8815,8815,2230144,8552,US,"[{'author_id': '5561', 'role': ''}]",9780425202883
8816,8816,8816,8816,2231418,2727,US,"[{'author_id': '419109', 'role': ''}, {'author_id': '1862', 'role': ''}, {'author_id': '25415', 'role': 'Introduction'}]",9780300115864
8817,8817,8817,8817,2231421,2723,US,"[{'author_id': '1858', 'role': ''}]",9780553580075
8818,8818,8818,8818,2231422,2722,US,"[{'author_id': '5769580', 'role': ''}, {'author_id': '63442', 'role': 'Translator'}, {'author_id': '14542840', 'role': ''}]",9780394755267
8819,8819,8819,8819,2231844,18741,US,"[{'author_id': '1630', 'role': ''}]",9780743440745
8820,8820,8820,8820,2231848,18749,US,"[{'author_id': '11291', 'role': ''}]",9781400044160
8821,8821,8821,8821,2231930,43317,US,"[{'author_id': '15337', 'role': ''}, {'author_id': '431196', 'role': 'Illustrator'}]",9780679890522
8822,8822,8822,8822,2232472,15154,US,"[{'author_id': '9291', 'role': ''}]",9780446531092
8823,8823,8823,8823,2232473,15157,US,"[{'author_id': '9291', 'role': ''}]",9780446608893
8824,8824,8824,8824,2233702,34452,US,"[{'author_id': '72099', 'role': ''}]",9780446520591
8825,8825,8825,8825,2234057,22931,US,"[{'author_id': '4708', 'role': ''}]",9780515130997
8826,8826,8826,8826,2235171,30253,US,"[{'author_id': '17047', 'role': ''}]",9781591164494
8827,8827,8827,8827,2235286,6149,US,"[{'author_id': '3534', 'role': ''}]",9781400033416
8828,8828,8828,8828,2236227,9497,US,"[{'author_id': '6223', 'role': ''}]",9780671737696
8829,8829,8829,8829,2236457,5499,US,"[{'author_id': '5835922', 'role': ''}, {'author_id': '14986998', 'role': 'Translator'}]",9780385264761
8830,8830,8830,8830,2236462,5497,US,"[{'author_id': '5835922', 'role': ''}, {'author_id': '3718', 'role': 'Translator'}]",9780385499095
8831,8831,8831,8831,2236463,5490,US,"[{'author_id': '5835922', 'role': ''}, {'author_id': '63442', 'role': 'Translator'}]",9780385264730
8832,8832,8832,8832,2236531,8290,US,"[{'author_id': '5300', 'role': ''}, {'author_id': '232226', 'role': 'Illustrator'}]",9780064434980
8833,8833,8833,8833,2236535,8296,US,"[{'author_id': '5300', 'role': ''}, {'author_id': '30916', 'role': 'Illustrator'}]",9780060885458
8834,8834,8834,8834,2236536,8298,US,"[{'author_id': '5441', 'role': ''}, {'author_id': '30916', 'role': 'Illustrator'}]",9780064460903
8835,8835,8835,8835,2237425,29881,US,"[{'author_id': '16865', 'role': ''}]",9780571209057
8836,8836,8836,8836,2237699,30289,US,"[{'author_id': '879', 'role': ''}, {'author_id': '473421', 'role': 'Translator'}]",9780140449143
8837,8837,8837,8837,2237895,27091,US,"[{'author_id': '10697', 'role': ''}]",9780415908085
8838,8838,8838,8838,2237898,27092,US,"[{'author_id': '316', 'role': ''}, {'author_id': '5260415', 'role': ''}]",9780307209436
8839,8839,8839,8839,2238387,1796,US,"[{'author_id': '903', 'role': ''}, {'author_id': '573688', 'role': 'Translator'}]",9781857150605
8840,8840,8840,8840,2238810,29156,US,"[{'author_id': '16406', 'role': ''}]",9781421509235
8841,8841,8841,8841,2238811,29154,US,"[{'author_id': '16406', 'role': ''}]",9781421509242
8842,8842,8842,8842,2238812,29155,US,"[{'author_id': '16406', 'role': ''}]",9781421509228
8843,8843,8843,8843,2238815,29150,US,"[{'author_id': '16406', 'role': ''}]",9781421507194
8844,8844,8844,8844,2239282,829,US,"[{'author_id': '545', 'role': ''}]",9780060833183
8845,8845,8845,8845,2239307,826,US,"[{'author_id': '545', 'role': ''}]",9780380816033
8846,8846,8846,8846,2240814,11466,US,"[{'author_id': '7371', 'role': ''}]",9780802136688
8847,8847,8847,8847,2240926,10347,US,"[{'author_id': '6791', 'role': ''}, {'author_id': '2085793', 'role': 'Illustrator'}]",9780976882305
8848,8848,8848,8848,2240927,10346,US,"[{'author_id': '6790', 'role': ''}]",9780316525657
8849,8849,8849,8849,2241027,40215,US,"[{'author_id': '22595', 'role': ''}]",9780307263711
8850,8850,8850,8850,2241028,40217,US,"[{'author_id': '9237', 'role': ''}]",9780446500036
8851,8851,8851,8851,2241664,36028,US,"[{'author_id': '9016', 'role': ''}]",9780394718132
8852,8852,8852,8852,2243405,4261,US,"[{'author_id': '2929', 'role': ''}]",9781573223560
8853,8853,8853,8853,2243411,4267,US,"[{'author_id': '2929', 'role': ''}]",9781573228213
8854,8854,8854,8854,2244041,44309,US,"[{'author_id': '5143', 'role': ''}]",9780375700231
8855,8855,8855,8855,2244172,14295,US,"[{'author_id': '8885', 'role': ''}]",9780747553861
8856,8856,8856,8856,2244456,14886,US,"[{'author_id': '7128', 'role': ''}]",9783822505878
8857,8857,8857,8857,2245774,12880,US,"[{'author_id': '8111', 'role': ''}, {'author_id': '3956', 'role': 'Introduction'}]",9780143104902
8858,8858,8858,8858,2245776,12881,US,"[{'author_id': '463', 'role': ''}]",9780099307914
8859,8859,8859,8859,2246045,3311,US,"[{'author_id': '811', 'role': ''}]",9780571219766
8860,8860,8860,8860,2246418,40470,US,"[{'author_id': '4178', 'role': ''}]",9780679747192
8861,8861,8861,8861,2246421,40473,US,"[{'author_id': '12833', 'role': ''}]",9780451213235
8862,8862,8862,8862,2246423,40478,US,"[{'author_id': '12833', 'role': ''}]",9780099416272
8863,8863,8863,8863,2247361,41663,US,"[{'author_id': '10327', 'role': ''}]",9780765314239
8864,8864,8864,8864,2247362,41661,US,"[{'author_id': '10327', 'role': ''}]",9780142402429
8865,8865,8865,8865,2247364,41667,US,"[{'author_id': '23509', 'role': ''}]",9780142401118
8866,8866,8866,8866,2247679,36450,US,"[{'author_id': '18877', 'role': ''}]",9780070456716
8867,8867,8867,8867,2247769,20219,US,"[{'author_id': '11978', 'role': ''}, {'author_id': '247926', 'role': 'Editor'}]",9780393924916
8868,8868,8868,8868,2248238,23950,US,"[{'author_id': '5687', 'role': ''}]",9780393057249
8869,8869,8869,8869,2248312,42854,US,"[{'author_id': '1490', 'role': ''}, {'author_id': '353569', 'role': ''}]",9780822560562
8870,8870,8870,8870,2248313,42855,US,"[{'author_id': '24102', 'role': ''}, {'author_id': '6356', 'role': ''}, {'author_id': '23924', 'role': ''}]",9780486447612
8871,8871,8871,8871,2248595,17026,US,"[{'author_id': '10333', 'role': ''}]",9780671743550
8872,8872,8872,8872,2248599,17022,US,"[{'author_id': '10330', 'role': ''}]",9780553379655
8873,8873,8873,8873,2248601,17020,US,"[{'author_id': '10317', 'role': ''}]",9780060541439
8874,8874,8874,8874,2248728,7103,US,"[{'author_id': '4778', 'role': ''}, {'author_id': '12584', 'role': 'Foreword by'}]",9780618056835
8875,8875,8875,8875,2249154,6530,US,"[{'author_id': '1025097', 'role': ''}]",9780425204207
8876,8876,8876,8876,2249531,16230,US,"[{'author_id': '10003', 'role': ''}, {'author_id': '5774', 'role': 'Illustrator'}]",9781584850458
8877,8877,8877,8877,2249535,16234,US,"[{'author_id': '10006', 'role': ''}]",9780618181902
8878,8878,8878,8878,2249672,40622,US,"[{'author_id': '526', 'role': ''}, {'author_id': '106600', 'role': ''}, {'author_id': '7021516', 'role': ''}, {'author_id': '6980602', 'role': ''}]",9781741045918
8879,8879,8879,8879,2250017,15852,US,"[{'author_id': '9810', 'role': ''}, {'author_id': '56710', 'role': 'Introduction'}, {'author_id': '225525', 'role': 'Translator'}]",9780143039822
8880,8880,8880,8880,2250021,15858,US,"[{'author_id': '7025', 'role': ''}]",9780060988654
8881,8881,8881,8881,2250022,15859,US,"[{'author_id': '1025097', 'role': ''}]",9780425163405
8882,8882,8882,8882,2250195,16602,US,"[{'author_id': '4743', 'role': ''}]",9781595820617
8883,8883,8883,8883,2250335,16609,US,"[{'author_id': '10122', 'role': ''}, {'author_id': '122102', 'role': 'Editor'}]",9780872201774
8884,8884,8884,8884,2250863,34708,US,"[{'author_id': '1415338', 'role': ''}]",9780515100532
8885,8885,8885,8885,2251484,23751,US,"[{'author_id': '3012988', 'role': ''}]",9780897330596
8886,8886,8886,8886,2251485,23756,US,"[{'author_id': '13360', 'role': ''}, {'author_id': '160916', 'role': 'Foreword by'}]",9780801870569
8887,8887,8887,8887,2251487,23754,US,"[{'author_id': '1221698', 'role': ''}, {'author_id': '13359', 'role': 'Illustrator'}, {'author_id': '7271', 'role': 'Illustrator'}, {'author_id': '52930', 'role': 'Illustrator'}, {'author_id': '321799', 'role': 'Letterer'}, {'author_id': '4323624', 'role': 'Introduction/Editor'}]",9781563892271
8888,8888,8888,8888,2251489,23758,US,"[{'author_id': '13360', 'role': ''}]",9781841581224
8889,8889,8889,8889,2251740,31728,US,"[{'author_id': '17798', 'role': ''}]",9780471197058
8890,8890,8890,8890,2251744,31722,US,"[{'author_id': '13450', 'role': ''}]",9781400092963
8891,8891,8891,8891,2252055,16300,US,"[{'author_id': '123715', 'role': ''}]",9780002317856
8892,8892,8892,8892,2253046,41097,US,"[{'author_id': '23128', 'role': ''}, {'author_id': '23127', 'role': ''}]",9780385490627
8893,8893,8893,8893,2254264,2423,US,"[{'author_id': '1648', 'role': ''}]",9780515139730
8894,8894,8894,8894,2254385,15110,US,"[{'author_id': '9432', 'role': ''}]",9780385609487
8895,8895,8895,8895,2254794,43236,US,"[{'author_id': '24333', 'role': ''}]",9780596527082
8896,8896,8896,8896,2255327,15638,US,"[{'author_id': '670859', 'role': ''}, {'author_id': '3949932', 'role': 'Introduction'}, {'author_id': '188411', 'role': 'Translation'}]",9780451528926
8897,8897,8897,8897,2255342,24037,US,"[{'author_id': '2130', 'role': ''}]",9780439507233
8898,8898,8898,8898,2256257,14029,US,"[{'author_id': '8550', 'role': ''}, {'author_id': '435763', 'role': 'Translator'}]",9780679761051
8899,8899,8899,8899,2257315,38678,US,"[{'author_id': '5255014', 'role': ''}, {'author_id': '258912', 'role': 'Narrator'}]",9780743564526
8900,8900,8900,8900,2257317,38674,US,"[{'author_id': '605364', 'role': ''}, {'author_id': '3510823', 'role': ''}, {'author_id': '5255014', 'role': ''}]",9780736402385
8901,8901,8901,8901,2257318,38677,US,"[{'author_id': '5255014', 'role': ''}, {'author_id': '21782', 'role': 'Editor'}]",9780439672573
8902,8902,8902,8902,2257321,38670,US,"[{'author_id': '21778', 'role': ''}]",9783518014349
8903,8903,8903,8903,2257655,14934,US,"[{'author_id': '1265', 'role': ''}, {'author_id': '64129', 'role': 'Editor'}]",9780393977516
8904,8904,8904,8904,2258225,36338,US,"[{'author_id': '19053', 'role': ''}]",9780152051167
8905,8905,8905,8905,2258227,36336,US,"[{'author_id': '19053', 'role': ''}]",9780152054472
8906,8906,8906,8906,2258228,36334,US,"[{'author_id': '19053', 'role': ''}]",9780152050863
8907,8907,8907,8907,2258231,36333,US,"[{'author_id': '19053', 'role': ''}]",9780152054519
8908,8908,8908,8908,2258441,11574,US,"[{'author_id': '3389', 'role': ''}, {'author_id': '608211', 'role': ''}]",9780582418172
8909,8909,8909,8909,2258444,11571,US,"[{'author_id': '3389', 'role': ''}]",9780965796934
8910,8910,8910,8910,2258648,40958,US,"[{'author_id': '23044', 'role': ''}, {'author_id': '10955', 'role': ''}, {'author_id': '3119590', 'role': 'Foreword'}]",9780385499842
8911,8911,8911,8911,2259762,32592,US,"[{'author_id': '18317', 'role': ''}, {'author_id': '71210', 'role': 'Translation'}]",9780970312556
8912,8912,8912,8912,2259764,32590,US,"[{'author_id': '18317', 'role': ''}, {'author_id': '71210', 'role': 'Translator'}]",9780141180670
8913,8913,8913,8913,2259765,32591,US,"[{'author_id': '18317', 'role': ''}, {'author_id': '71210', 'role': 'Translation'}]",9781931243193
8914,8914,8914,8914,2260353,17950,US,"[{'author_id': '500', 'role': ''}]",9789500426169
8915,8915,8915,8915,2260777,19483,US,"[{'author_id': '296961', 'role': ''}]",9780312424688
8916,8916,8916,8916,2261709,29031,US,"[{'author_id': '1058367', 'role': ''}]",9780849917738
8917,8917,8917,8917,2261714,29036,US,"[{'author_id': '16328', 'role': ''}]",9780143036494
8918,8918,8918,8918,2261867,4465,US,"[{'author_id': '2448', 'role': ''}]",9781842055069
8919,8919,8919,8919,2262355,10984,US,"[{'author_id': '3535', 'role': ''}]",9780394701493
8920,8920,8920,8920,2262379,10982,US,"[{'author_id': '3535', 'role': ''}]",9780679424789
8921,8921,8921,8921,2262509,17488,US,"[{'author_id': '10657', 'role': ''}]",9780340796146
8922,8922,8922,8922,2262743,17294,US,"[{'author_id': '548', 'role': ''}, {'author_id': '10504', 'role': ''}, {'author_id': '143421', 'role': 'Illustrator'}, {'author_id': '2299549', 'role': 'Illustrator'}]",9780786855384
8923,8923,8923,8923,2262746,17295,US,"[{'author_id': '548', 'role': ''}, {'author_id': '2277861', 'role': 'Illustrator'}]",9780786849710
8924,8924,8924,8924,2262894,28796,US,"[{'author_id': '16142', 'role': ''}]",9780020264736
8925,8925,8925,8925,2263243,13260,US,"[{'author_id': '8270', 'role': ''}]",9780786942701
8926,8926,8926,8926,2263514,36550,US,"[{'author_id': '12555', 'role': ''}]",9788483105023
8927,8927,8927,8927,2263519,36555,US,"[{'author_id': '12555', 'role': ''}, {'author_id': '3947', 'role': 'Translator'}, {'author_id': '395818', 'role': 'Introduction'}]",9780142000199
8928,8928,8928,8928,2263959,40335,US,"[{'author_id': '2384', 'role': ''}, {'author_id': '17333', 'role': ''}]",9780755301973
8929,8929,8929,8929,2263963,40331,US,"[{'author_id': '2384', 'role': ''}]",9780747267638
8930,8930,8930,8930,2263967,40339,US,"[{'author_id': '2384', 'role': ''}, {'author_id': '2553249', 'role': 'Narrator'}]",9780060738259
8931,8931,8931,8931,2263968,40338,US,"[{'author_id': '2384', 'role': ''}, {'author_id': '2553249', 'role': 'Narrator'}]",9780060736958
8932,8932,8932,8932,2264407,40200,US,"[{'author_id': '16272', 'role': ''}]",9781841954318
8933,8933,8933,8933,2264878,31659,US,"[{'author_id': '6410', 'role': ''}]",9780375724701
8934,8934,8934,8934,2265603,33292,US,"[{'author_id': '6959314', 'role': ''}]",9780743272773
8935,8935,8935,8935,2265606,33291,US,"[{'author_id': '3317', 'role': ''}]",9780749307844
8936,8936,8936,8936,2265608,33297,US,"[{'author_id': '18708', 'role': ''}]",9780385334303
8937,8937,8937,8937,2265609,33295,US,"[{'author_id': '18705', 'role': ''}]",9780938045557
8938,8938,8938,8938,2266466,137,US,"[{'author_id': '72', 'role': ''}]",9780764569241
8939,8939,8939,8939,2266938,44408,US,"[{'author_id': '24922', 'role': ''}, {'author_id': '24941', 'role': ''}]",9780310210085
8940,8940,8940,8940,2267405,35234,US,"[{'author_id': '6252', 'role': ''}]",9781841491837
8941,8941,8941,8941,2267409,35231,US,"[{'author_id': '6252', 'role': ''}]",9780812513752
8942,8942,8942,8942,2267801,44520,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '3442592', 'role': 'Read by'}]",9780060582548
8943,8943,8943,8943,2267802,5851,US,"[{'author_id': '3989', 'role': ''}]",9780375707278
8944,8944,8944,8944,2267993,1546,US,"[{'author_id': '1002', 'role': ''}, {'author_id': '2207', 'role': 'Translator'}, {'author_id': '5256215', 'role': 'Translator'}]",9780872205857
8945,8945,8945,8945,2267998,1540,US,"[{'author_id': '1002', 'role': ''}, {'author_id': '147788', 'role': 'Translator'}, {'author_id': '1814020', 'role': 'translator'}, {'author_id': '573688', 'role': 'Translator'}]",9780156027649
8946,8946,8946,8946,2269071,23011,US,"[{'author_id': '13925960', 'role': ''}]",9780385722162
8947,8947,8947,8947,2269073,23013,US,"[{'author_id': '11783', 'role': ''}]",9780099284468
8948,8948,8948,8948,2269288,3476,US,"[{'author_id': '2350', 'role': ''}]",9780142000205
8949,8949,8949,8949,2269291,3471,US,"[{'author_id': '2345', 'role': ''}]",9780446606813
8950,8950,8950,8950,2269293,3473,US,"[{'author_id': '2345', 'role': ''}]",9780446693806
8951,8951,8951,8951,2269295,3478,US,"[{'author_id': '2345', 'role': ''}]",9780446676076
8952,8952,8952,8952,2269296,3479,US,"[{'author_id': '2354', 'role': ''}, {'author_id': '2358', 'role': ''}, {'author_id': '2843445', 'role': ''}, {'author_id': '2356', 'role': ''}, {'author_id': '2355', 'role': ''}, {'author_id': '2357', 'role': ''}, {'author_id': '2353', 'role': ''}]",9780061136955
